product,quality,season,state,quantity,market_distance,organic_certified,price_per_quintal
wheat,medium,zaid,up,64.80798843,160.262453,0,1459.25
chana,medium,zaid,punjab,22.26316053,118.0806518,1,6584.13
wheat,low,zaid,maharashtra,23.7569948,58.14025214,1,2128.74
onion,medium,zaid,karnataka,58.59573092,175.3783356,0,1372.26
wheat,low,rabi,rajasthan,31.65369905,7.810923683,0,1731.7
cotton,high,kharif,punjab,21.87814019,150.2383579,0,8270.25
tomato,medium,zaid,karnataka,1.471144967,149.8377038,0,2119.26
jowar,low,kharif,maharashtra,45.49424076,179.0294318,0,2169.56
jowar,low,kharif,karnataka,9.590554924,129.9106499,0,2493.24
jowar,medium,rabi,haryana,71.57767325,155.5150054,0,3037.86
cotton,high,kharif,punjab,34.87199041,113.6725518,0,8155.41
sugarcane,medium,kharif,up,91.23239249,187.4725345,1,313.97
rice,high,rabi,mp,13.36029636,98.75775405,0,2386.26
tomato,high,kharif,mp,67.31007405,187.6659557,0,1676.33
jowar,low,zaid,maharashtra,3.688968844,142.0208189,1,2646.76
tur,medium,kharif,mp,24.28185367,86.14839498,1,8957.46
rice,low,kharif,karnataka,67.63638273,8.174795497,0,2785.4
onion,low,rabi,haryana,86.74542244,11.94768115,0,1932.49
jowar,high,zaid,karnataka,50.80197566,170.5899109,0,2833.7
cotton,medium,rabi,maharashtra,62.57318363,193.2928875,0,4080.36
tur,low,rabi,maharashtra,16.07375288,8.971667237,0,5840.79
tur,high,rabi,punjab,99.80403097,27.74758225,0,7734.01
soybean,low,zaid,karnataka,43.8464995,112.1370164,1,3988.4
rice,low,kharif,karnataka,91.54126949,83.77413245,0,2316.57
jowar,high,kharif,punjab,87.27991477,94.47172404,0,4193.18
jowar,low,kharif,rajasthan,27.65916746,199.8598952,0,2178.56
tomato,low,zaid,maharashtra,22.8044471,133.1068,1,2294.81
sugarcane,high,zaid,haryana,6.337333429,123.5412443,0,338.78
soybean,high,zaid,mp,22.21651795,68.80815772,1,4925.59
cotton,medium,zaid,maharashtra,75.3717887,56.37875412,0,5587.18
chana,medium,zaid,up,20.11058006,199.7652119,0,3751.29
jowar,medium,zaid,punjab,71.7688826,26.53772237,0,3337.96
chana,medium,rabi,mp,69.72822443,13.85852989,0,5334.91
wheat,medium,zaid,punjab,83.27357849,95.88436682,0,1822.47
rice,high,zaid,punjab,97.00720161,172.362981,0,2719.53
rice,medium,kharif,up,56.67129641,14.92381111,0,2938.07
chana,low,zaid,rajasthan,24.6463515,177.5316657,0,2824.5
sugarcane,medium,zaid,karnataka,75.60495054,150.4088674,0,223.77
chana,high,zaid,maharashtra,47.87735019,199.5795706,0,4502.79
onion,high,rabi,haryana,36.50249418,179.2729124,0,2330.33
cotton,high,rabi,haryana,3.055644883,74.16681692,0,6218.5
rice,medium,rabi,punjab,23.09970979,32.626183,0,3137.15
tomato,high,zaid,karnataka,60.69781897,90.09408233,0,2594.84
soybean,high,zaid,rajasthan,10.91692971,182.2339169,0,3438.85
jowar,medium,kharif,maharashtra,87.2074214,63.33460099,0,2897.64
rice,high,zaid,up,57.68892382,180.0755458,0,2334.23
rice,low,zaid,rajasthan,43.68725631,78.55182691,1,2279.55
tomato,medium,zaid,up,86.43957015,173.8918206,0,2047.03
onion,medium,rabi,mp,88.60458229,118.0271513,0,1822.93
rice,high,kharif,punjab,65.7645977,27.2077167,0,4002.82
soybean,medium,kharif,rajasthan,31.80148667,44.47129064,0,3976.85
wheat,high,rabi,rajasthan,50.7999186,91.24860517,0,2370.04
sugarcane,low,zaid,mp,17.82430662,194.3973994,1,237.57
tur,high,rabi,karnataka,27.34863262,25.89261932,0,6886.81
onion,medium,rabi,mp,43.25729953,78.34701926,0,1720.01
soybean,medium,zaid,mp,47.15941737,0.676797315,0,3579
onion,low,zaid,karnataka,91.70863152,41.53492967,0,1317.95
tomato,high,kharif,karnataka,33.56165982,192.8873466,0,1687.08
chana,high,zaid,karnataka,47.31118728,99.4822759,0,4695.34
cotton,low,zaid,maharashtra,69.49832909,142.2414321,0,3909.15
soybean,high,kharif,karnataka,8.941562088,169.572258,0,5039.13
onion,low,kharif,rajasthan,58.33339334,196.6986412,0,980.36
cotton,medium,rabi,haryana,71.76216649,195.0229014,1,6267.41
rice,high,zaid,rajasthan,49.71617485,51.16396064,0,2585.61
onion,medium,zaid,rajasthan,98.86180392,142.0045463,0,1319.98
jowar,high,rabi,maharashtra,62.49113769,55.06897003,0,3795.12
sugarcane,medium,rabi,mp,89.95973486,90.0379652,0,265.44
tur,medium,kharif,up,63.60176303,149.1348084,0,6680.59
soybean,medium,rabi,mp,8.103048458,97.2417377,0,3406.84
sugarcane,medium,rabi,rajasthan,53.2866402,5.962144571,1,354.03
rice,low,zaid,haryana,54.56602116,63.30042798,0,2305
tomato,medium,rabi,rajasthan,1.101902241,94.54972288,1,2838.64
tomato,medium,zaid,punjab,33.15449421,186.4091672,0,2302.5
tur,medium,zaid,up,32.551686,32.09529526,0,5359.59
onion,high,zaid,up,57.28963589,154.9353537,1,2202.26
rice,low,kharif,rajasthan,1.978081058,61.19928175,0,2241.5
onion,high,zaid,up,28.05861268,159.207431,0,1731.35
chana,medium,kharif,mp,60.42231568,81.94937737,1,5674.84
cotton,medium,kharif,maharashtra,55.03197106,130.7835577,0,6283.29
tur,medium,zaid,maharashtra,21.89030967,1.275433807,0,5756.02
soybean,high,rabi,karnataka,76.75908896,146.1703546,0,4107.98
wheat,medium,zaid,punjab,58.00042649,170.1625333,0,1628.78
sugarcane,medium,rabi,rajasthan,12.42793036,148.9361453,0,261.42
soybean,low,zaid,rajasthan,51.86098177,28.97042205,0,3262.2
chana,medium,kharif,karnataka,34.43575861,38.4525312,0,4200.14
chana,high,rabi,up,26.67725401,17.19567938,0,5924.92
sugarcane,low,zaid,punjab,90.31125298,67.79416744,0,264.02
onion,medium,zaid,haryana,59.74102206,190.5640124,0,1676.99
soybean,high,zaid,maharashtra,12.86341222,55.02548188,0,4753.92
jowar,low,kharif,rajasthan,52.77623541,114.5268218,0,2555.21
cotton,high,rabi,mp,69.56925047,46.28341866,0,5446.78
onion,high,zaid,maharashtra,14.39563087,119.568442,0,1764.45
tur,low,zaid,haryana,18.94998228,138.2692683,0,4308.18
sugarcane,low,kharif,up,55.66736949,53.65426879,0,259.61
cotton,medium,zaid,karnataka,60.83588034,33.72722233,0,5666.27
jowar,low,rabi,mp,27.59270608,30.90787961,0,2869.57
sugarcane,medium,rabi,maharashtra,73.09399873,189.6487427,0,255.46
chana,low,rabi,mp,19.95308388,169.3599202,0,3557.82
tur,high,zaid,up,52.83297238,9.313482303,1,8800.34
onion,high,kharif,maharashtra,74.11853282,192.2415802,0,1602.77
wheat,medium,kharif,up,39.81895624,13.95069706,0,2041.18
onion,high,zaid,rajasthan,60.30807952,48.34274642,0,1659.68
wheat,medium,zaid,up,12.15562153,99.81135897,0,1550.59
chana,high,kharif,rajasthan,72.69859549,77.13173796,0,4747.44
cotton,medium,kharif,rajasthan,7.020814873,55.63078337,1,7214.84
wheat,high,kharif,maharashtra,32.05606617,39.14268299,0,2385.31
soybean,high,kharif,up,43.11946254,148.8160888,1,5732.51
tur,low,zaid,haryana,71.2708028,15.02568833,0,5003.42
chana,low,rabi,maharashtra,11.64362989,112.2688896,0,4729.95
tomato,high,rabi,up,49.8393014,33.04757804,0,2914.95
tur,medium,kharif,maharashtra,96.56949622,158.6485964,0,6543.05
rice,medium,rabi,haryana,50.79045977,99.91243119,0,2812.8
sugarcane,medium,kharif,karnataka,65.16002641,23.54061246,1,409.61
chana,medium,kharif,up,63.9538146,99.07383813,0,4184.22
jowar,medium,rabi,karnataka,57.96240411,164.9231321,1,3565.88
chana,high,kharif,rajasthan,57.12606527,117.5884477,0,4239.72
chana,high,kharif,mp,41.54259358,181.5438047,0,4458.58
sugarcane,low,zaid,haryana,53.30091841,123.1958349,1,337.4
cotton,high,rabi,punjab,34.01811611,97.56497005,1,8693.56
sugarcane,low,rabi,karnataka,60.25984169,175.4990679,1,314.12
rice,high,kharif,punjab,92.55733859,45.70502954,0,4375.91
tur,high,rabi,up,63.66910073,51.97592529,0,6845.14
soybean,high,kharif,rajasthan,30.76842749,122.711861,1,6069.13
wheat,low,zaid,punjab,40.23800114,92.77880409,0,1712.15
tomato,high,rabi,maharashtra,97.79032873,11.44528148,0,2924.29
rice,medium,zaid,up,54.90689042,87.27717499,0,2294.1
rice,medium,zaid,maharashtra,53.61889447,28.76395391,0,2420.63
onion,low,zaid,rajasthan,23.29445629,82.67485918,1,1680.65
jowar,low,zaid,up,90.41784012,105.7346886,0,2240.3
onion,high,rabi,maharashtra,24.27461441,175.6754839,0,2055.17
soybean,medium,zaid,up,35.19891734,166.6290608,0,3476.09
onion,medium,kharif,mp,97.65088844,47.96831161,1,2015.49
tomato,high,rabi,rajasthan,82.56778575,36.03867738,0,2445.08
wheat,high,kharif,karnataka,37.83086005,61.4756942,0,2293.05
chana,low,zaid,mp,29.2343472,158.5729974,1,4410.51
soybean,low,zaid,haryana,24.117674,161.602284,0,3448.26
tomato,high,rabi,mp,63.59559797,50.89655082,1,3453.43
soybean,high,kharif,punjab,86.71051026,104.4520809,1,6831.4
rice,high,rabi,rajasthan,36.05252032,92.84503324,0,2504.34
chana,high,rabi,punjab,44.36350245,28.39844119,1,8968.12
soybean,high,zaid,rajasthan,28.54522764,80.7913,0,4144.75
tur,low,rabi,rajasthan,86.28836366,167.4349141,0,4294.97
rice,high,rabi,haryana,91.39042917,87.39931515,0,2983.28
soybean,medium,rabi,mp,4.972750119,121.9162593,0,3398.25
jowar,high,rabi,mp,76.42263607,66.19568505,0,3480.44
cotton,high,zaid,rajasthan,78.38643959,139.8549591,0,5446.67
onion,low,kharif,punjab,89.9686028,48.79269628,0,1423.48
tur,medium,kharif,maharashtra,61.29755076,43.6940862,0,7875.35
rice,low,rabi,haryana,81.50601196,77.6341819,0,2197.8
chana,medium,kharif,maharashtra,7.234812891,174.6682615,0,3689.93
wheat,medium,kharif,up,53.49168573,56.58558582,0,1759.88
chana,medium,kharif,maharashtra,46.57770667,165.2998725,0,3630.37
tomato,high,rabi,punjab,78.37939487,26.42228027,0,3542.51
jowar,medium,kharif,mp,13.50468274,68.98802088,0,2866.23
jowar,low,kharif,punjab,45.86422887,113.2712075,0,2657.12
rice,high,kharif,punjab,94.84898699,71.97970196,0,3589.53
jowar,high,kharif,karnataka,57.91634583,184.0031554,0,3023.22
tomato,medium,kharif,mp,44.17856289,23.51341409,0,1937.85
soybean,low,rabi,punjab,21.89815469,190.5396278,0,3077.55
sugarcane,low,kharif,maharashtra,70.93154178,83.4070449,0,247.27
sugarcane,medium,zaid,up,14.53230156,72.39558987,0,255.31
rice,medium,zaid,punjab,59.91659595,109.5828887,1,3191.02
cotton,low,rabi,rajasthan,7.8722789,1.484061576,1,5560.43
jowar,medium,zaid,maharashtra,57.53095534,95.98335966,0,2420.3
cotton,high,rabi,up,27.50598466,56.46221157,0,5598.73
wheat,low,kharif,rajasthan,88.57240481,154.8260762,0,1406.27
cotton,high,kharif,up,62.87727689,124.5637846,0,6911
jowar,medium,rabi,punjab,46.85639192,176.3000445,1,4391.42
soybean,low,kharif,rajasthan,69.21026427,4.075429416,0,4109.25
chana,medium,kharif,haryana,80.85697605,117.1938357,0,4253.55
jowar,low,zaid,punjab,45.65434657,23.3890943,0,2516.05
soybean,medium,kharif,karnataka,7.8147493,158.0247189,0,3752.35
wheat,low,kharif,mp,69.84542788,190.1975073,0,1197.17
wheat,medium,kharif,karnataka,19.3363561,41.22778364,0,1772.03
jowar,medium,kharif,maharashtra,31.94544563,182.2147514,1,3569.78
tur,high,zaid,karnataka,15.7867833,133.2192436,1,7462.52
sugarcane,medium,kharif,haryana,30.29852186,70.97684059,0,295.79
soybean,medium,zaid,maharashtra,46.40670802,125.6770104,0,3816.7
chana,low,zaid,rajasthan,37.23802997,0.284334406,0,3889.8
cotton,high,zaid,rajasthan,56.57764694,96.41663978,0,5280.52
soybean,high,zaid,mp,68.6745025,20.28162925,0,4064.87
jowar,high,kharif,up,61.43070917,114.9909771,0,3243.8
sugarcane,low,rabi,haryana,2.289502751,119.2392893,1,362.57
sugarcane,medium,kharif,rajasthan,50.2462287,143.6784804,0,226.16
rice,low,zaid,rajasthan,45.7651226,177.0129102,0,1493.25
wheat,high,rabi,maharashtra,54.00945097,172.1602407,0,2279.01
soybean,low,zaid,up,91.82323938,81.68430472,0,3325.58
wheat,low,rabi,punjab,69.2447456,78.58802556,0,1879.39
cotton,medium,kharif,rajasthan,79.98359258,71.40706852,1,8240.24
wheat,low,rabi,haryana,32.82350229,51.38970232,0,2218.78
jowar,low,kharif,punjab,93.40383524,15.98854204,0,3499.82
tur,high,rabi,haryana,68.77500896,168.9019837,0,6409.46
tur,low,kharif,mp,86.91496346,18.64229415,0,6075.49
tomato,low,kharif,up,83.94374349,12.68039799,0,1436.25
cotton,medium,kharif,rajasthan,81.49425843,153.3418524,0,5365.29
soybean,medium,rabi,karnataka,74.3887424,150.6346943,1,4245.15
jowar,medium,rabi,up,53.31836561,195.0422926,0,2738.67
soybean,medium,zaid,rajasthan,59.80409457,57.42885415,0,3266.95
jowar,low,rabi,up,41.07838126,7.932260995,0,2799.31
sugarcane,medium,zaid,up,66.39504842,116.4191865,0,253.48
rice,low,kharif,mp,98.27619334,138.4467749,0,2164.53
tomato,medium,rabi,maharashtra,63.04479293,176.3229882,0,2045.12
chana,medium,kharif,rajasthan,98.15962172,154.9528419,0,3579.69
tur,high,kharif,haryana,26.28434004,87.12396255,0,8453.03
chana,medium,zaid,up,41.08685362,160.9244883,0,4111.57
sugarcane,medium,zaid,punjab,21.73737475,7.652828998,1,444.45
rice,low,zaid,punjab,50.7257328,190.213088,0,1873.33
tomato,medium,rabi,mp,4.637940786,52.08704668,0,2471.48
tomato,low,zaid,up,64.75988798,196.5219983,0,1449.07
jowar,low,rabi,haryana,89.64079274,111.9880878,0,3063.44
chana,medium,zaid,rajasthan,36.23810706,8.377206091,0,4094.36
chana,medium,kharif,karnataka,36.66709825,47.08936511,1,5972.9
jowar,high,zaid,haryana,11.21873955,123.2593334,0,3359.24
chana,low,rabi,mp,45.91331485,142.3334354,1,5716.39
onion,medium,kharif,rajasthan,55.01358516,158.994727,0,1282.7
cotton,medium,zaid,rajasthan,90.37705337,52.90348199,0,4838.83
tur,medium,kharif,up,37.40969254,137.2033472,0,6645.46
tomato,high,zaid,punjab,81.55192618,25.16376999,0,2969.07
rice,low,kharif,up,45.63773296,111.7306024,0,2318.57
tomato,medium,rabi,mp,48.42366894,60.35151145,0,2149.68
jowar,high,rabi,rajasthan,51.62452008,123.7892992,0,3502.86
soybean,high,rabi,up,12.5557592,7.223504091,0,4485.47
rice,high,rabi,up,85.16027895,64.43510107,0,2823.64
rice,medium,zaid,haryana,30.38281791,199.4149754,1,3018.68
tur,high,kharif,maharashtra,95.73111461,133.3027357,0,8080.21
rice,low,kharif,karnataka,43.67743657,186.3372005,0,2393.51
rice,low,kharif,rajasthan,11.18573829,94.84398943,1,2809.45
tur,high,rabi,karnataka,23.07561051,56.55824105,0,6418.51
cotton,high,rabi,punjab,37.1314459,59.93309906,0,6832.13
chana,medium,kharif,karnataka,50.63738903,176.4231374,0,4046.04
tur,high,zaid,rajasthan,19.76230225,2.995949494,0,5696.77
onion,low,rabi,rajasthan,5.444418323,138.4432124,0,1541.91
onion,low,rabi,karnataka,71.41281859,172.1190449,1,2033.13
chana,high,zaid,up,71.26398206,198.5474609,0,3818.56
onion,low,rabi,haryana,44.28563453,191.5406826,0,1505.1
sugarcane,high,zaid,mp,88.86103348,81.02928767,0,263.22
chana,low,rabi,haryana,66.77494807,101.3768132,0,5317.12
wheat,high,zaid,karnataka,64.4554752,163.0672955,0,1915.07
cotton,medium,zaid,rajasthan,27.90609865,198.6016073,0,3792.94
wheat,high,rabi,punjab,98.84057035,158.9787499,0,2579.61
rice,low,rabi,maharashtra,40.30975449,20.49405327,0,2032.31
sugarcane,medium,zaid,karnataka,90.21768802,194.2343538,1,293.09
chana,high,kharif,mp,10.38842877,175.3802936,0,4559.43
tomato,medium,zaid,haryana,29.3250903,51.78352359,1,3384.07
tur,high,rabi,haryana,1.948520495,66.15165744,0,7962.83
soybean,low,kharif,rajasthan,65.09038196,104.5139846,0,3314.65
soybean,high,kharif,maharashtra,35.1880973,118.3945186,1,6245.82
jowar,high,kharif,haryana,19.96780282,110.3068499,1,4579.7
chana,low,rabi,mp,64.47415976,79.79858333,0,3998.75
wheat,medium,zaid,maharashtra,31.15656965,155.9842633,1,2163.57
tomato,low,rabi,up,89.49200907,179.5600739,0,1679.77
onion,high,rabi,haryana,31.59365445,168.8157469,0,2053.22
tur,high,kharif,maharashtra,21.16662587,152.6379741,0,7935.76
jowar,high,rabi,karnataka,99.99019672,173.9052167,0,3176.59
onion,high,zaid,maharashtra,3.314379964,107.58294,0,1775.25
onion,medium,rabi,mp,57.69275644,86.80228226,1,2289.37
chana,low,kharif,haryana,28.59407629,75.9580523,0,4090.01
sugarcane,low,rabi,up,61.55017039,26.57234969,0,239.77
sugarcane,medium,kharif,haryana,25.29564862,130.9952646,0,291.94
jowar,low,zaid,up,60.7970424,51.81082983,0,2050.81
wheat,high,zaid,haryana,7.89450759,115.9458774,0,1950.37
cotton,low,zaid,karnataka,78.46805796,11.50535674,0,4663.54
sugarcane,low,zaid,rajasthan,42.44175812,116.7674521,0,182.61
tur,medium,zaid,haryana,91.35654497,3.117516955,0,5903.14
tur,low,rabi,mp,29.07298277,123.5584084,0,4192.48
tomato,high,rabi,karnataka,31.65056317,11.69827555,0,2719.28
rice,medium,zaid,mp,18.35149437,77.39795737,1,2612.23
cotton,high,kharif,mp,48.54859316,168.7011078,0,6763.09
tomato,medium,zaid,punjab,8.890769205,28.21018421,0,2635
cotton,low,rabi,mp,6.044157494,99.54125028,0,4207.22
onion,low,rabi,up,53.97788983,112.5045687,0,1726.26
tomato,low,kharif,mp,8.717056874,148.5958269,0,1377.97
rice,medium,kharif,maharashtra,86.74454957,117.2300648,1,3750.41
soybean,low,kharif,mp,72.83095454,9.855750006,0,3857.7
sugarcane,low,zaid,punjab,7.32029652,57.96709248,0,244.81
chana,high,rabi,punjab,86.33939658,154.4042026,0,7130.07
tomato,low,zaid,karnataka,17.05598651,27.80321055,0,1722.27
rice,low,zaid,maharashtra,86.45026229,116.8882928,0,1640.22
onion,low,zaid,maharashtra,18.08063837,5.638063099,0,1469.22
sugarcane,high,kharif,rajasthan,11.97718025,136.5163344,1,390.07
onion,medium,kharif,karnataka,75.32802947,170.2206892,0,1292.51
wheat,low,rabi,rajasthan,17.42459939,131.8451176,0,1494.78
chana,high,zaid,karnataka,88.38452159,163.9688703,0,4484.78
rice,medium,zaid,punjab,83.68944794,78.07887461,0,2448.78
wheat,medium,zaid,haryana,94.16239608,36.17480764,0,1902.87
sugarcane,medium,zaid,haryana,59.87723009,102.9975761,0,314.66
tur,medium,rabi,haryana,79.34492453,29.03274167,1,9110.33
jowar,high,rabi,maharashtra,70.19637319,17.57140272,0,4273.82
rice,medium,kharif,up,59.4532908,130.3866119,0,2770.89
jowar,medium,zaid,up,21.62495289,55.2436337,0,2632.38
cotton,low,rabi,punjab,74.62691004,79.002334,0,4779.38
cotton,low,rabi,up,34.28637133,117.176826,0,3955.29
cotton,low,zaid,karnataka,32.99961089,57.50403973,0,4545.98
sugarcane,low,kharif,rajasthan,66.7981017,8.894919682,0,254.89
rice,medium,zaid,haryana,75.68827589,46.42779047,0,2673.8
tur,medium,zaid,rajasthan,97.07822197,116.6323423,0,4845.61
chana,high,rabi,karnataka,4.262463336,141.7612596,1,7582.78
sugarcane,medium,rabi,haryana,50.60596175,131.7901694,0,286.28
tomato,high,zaid,up,63.62084311,110.4371478,0,2224.36
sugarcane,medium,kharif,karnataka,4.886930183,113.2778459,1,334.44
tomato,low,rabi,maharashtra,60.60704528,113.0054685,0,1783.86
jowar,medium,zaid,karnataka,97.17302976,3.722203271,0,2755.57
jowar,low,kharif,rajasthan,99.83708078,33.73119187,0,2355.78
tur,high,zaid,rajasthan,8.751429432,111.2340136,0,5121.32
chana,medium,kharif,mp,87.07623713,21.9012361,0,4366.34
cotton,low,rabi,haryana,28.88474611,114.8855195,0,4678.57
cotton,medium,rabi,punjab,11.85156899,191.0959614,0,5619.72
cotton,medium,rabi,maharashtra,84.94829654,144.5950387,0,4993.29
wheat,high,rabi,haryana,95.18997752,112.4733997,1,3702.28
soybean,high,zaid,maharashtra,73.54687525,147.2833824,0,3861.17
tur,high,rabi,maharashtra,74.42606851,29.50686781,0,7101
soybean,high,kharif,punjab,15.82704461,190.2643566,0,5581.02
onion,high,kharif,karnataka,60.34394484,169.9411846,1,2073.66
onion,high,kharif,mp,82.59209135,33.34262232,0,1907.53
wheat,low,kharif,rajasthan,23.89886701,73.49192663,0,1368.15
rice,high,zaid,rajasthan,83.32209236,136.4353667,0,2015.19
wheat,high,rabi,maharashtra,74.91849185,144.0490802,0,2394.91
wheat,low,rabi,punjab,91.32528476,3.642806186,0,2352.78
rice,low,rabi,up,98.1822047,71.96189545,0,2254.31
jowar,medium,rabi,mp,45.46193365,39.58995661,0,3325.16
tomato,low,kharif,haryana,57.68977118,190.7147916,0,1547.75
cotton,high,kharif,mp,73.19597467,46.57095029,0,7879.16
jowar,low,rabi,up,27.41535491,39.7179233,0,2873.15
rice,medium,kharif,maharashtra,88.587406,138.2958364,0,2699.95
jowar,high,zaid,karnataka,37.85360555,120.0709371,0,2620.92
onion,low,rabi,haryana,97.19995717,29.4200021,0,1779.98
tomato,high,kharif,punjab,85.21203784,9.579604293,0,2482.32
jowar,low,zaid,mp,73.19155133,71.23423449,0,2145.83
wheat,high,kharif,up,59.21099597,163.8999166,1,2590.57
tur,high,kharif,punjab,78.1795185,52.88999015,0,10443.7
tomato,medium,zaid,punjab,28.79676532,24.57755789,0,2773.62
wheat,medium,rabi,maharashtra,27.05197244,134.6355738,0,1836.43
onion,high,rabi,karnataka,25.54656923,60.03375973,0,2092.43
rice,high,rabi,up,40.30019458,86.8402056,0,2890.25
chana,low,rabi,rajasthan,19.21387126,112.5162108,0,3651.92
rice,low,zaid,rajasthan,19.16483723,120.6859717,0,1672.3
wheat,medium,kharif,up,85.18545242,196.1308383,1,2154.42
rice,high,kharif,up,73.03066254,15.07685093,0,3815.56
rice,medium,rabi,karnataka,52.84003074,173.9982738,0,2266.76
wheat,low,zaid,mp,2.201661685,179.3181241,1,1501.07
onion,high,rabi,rajasthan,84.82995275,114.2056783,0,1866.13
tur,low,zaid,haryana,52.80943178,182.5115544,0,4706.39
tomato,low,zaid,rajasthan,64.36342777,193.4090108,0,1492.91
chana,medium,kharif,karnataka,24.48859028,99.4261607,0,4474.72
jowar,low,zaid,rajasthan,94.82982712,144.2130215,0,1926.71
wheat,medium,zaid,karnataka,67.09839179,41.08126612,0,1897.54
onion,high,kharif,haryana,55.61741356,56.11162343,1,2829.65
tur,low,zaid,mp,60.85785245,133.732618,0,3964.23
wheat,low,rabi,rajasthan,77.78091901,12.17453306,0,1898.53
